"","SPY.logrtn","XLE.logrtn","XLY.logrtn","XLK.logrtn","XLF.logrtn","XLU.logrtn","XLB.logrtn","XLP.logrtn","XLI.logrtn","XLV.logrtn"
"58",0.00291843261613245,0.00291843261613245,0.00291843261613245,0.00291843261613245,0.00291843261613245,0.00291843261613245,0.00291843261613245,0.00291843261613245,0.00291843261613245,0.00291843261613245
"59",0.013909873494069,0.013909873494069,0.013909873494069,0.013909873494069,0.013909873494069,0.013909873494069,0.013909873494069,0.013909873494069,0.013909873494069,0.013909873494069
"60",0.0110133295117825,0.0110133295117825,0.0110133295117825,0.0110133295117825,0.0110133295117825,0.0110133295117825,0.0110133295117825,0.0110133295117825,0.0110133295117825,0.0110133295117825
"61",0.00461164719719154,0.00461164719719154,0.00461164719719154,0.00461164719719154,0.00461164719719154,0.00461164719719154,0.00461164719719154,0.00461164719719154,0.00461164719719154,0.00461164719719154
"62",0.0118684212086713,0.0118684212086713,0.0118684212086713,0.0118684212086713,0.0118684212086713,0.0118684212086713,0.0118684212086713,0.0118684212086713,0.0118684212086713,0.0118684212086713
"63",0.00890172821601354,0.00890172821601354,0.00890172821601354,0.00890172821601354,0.00890172821601354,0.00890172821601354,0.00890172821601354,0.00890172821601354,0.00890172821601354,0.00890172821601354
"64",0.00610933728635388,0.00610933728635388,0.00610933728635388,0.00610933728635388,0.00610933728635388,0.00610933728635388,0.00610933728635388,0.00610933728635388,0.00610933728635388,0.00610933728635388
"65",0.0114600054796981,0.0114600054796981,0.0114600054796981,0.0114600054796981,0.0114600054796981,0.0114600054796981,0.0114600054796981,0.0114600054796981,0.0114600054796981,0.0114600054796981
"66",0.0113210898337091,0.0113210898337091,0.0113210898337091,0.0113210898337091,0.0113210898337091,0.0113210898337091,0.0113210898337091,0.0113210898337091,0.0113210898337091,0.0113210898337091
"67",0.0234982371294281,0.0234982371294281,0.0234982371294281,0.0234982371294281,0.0234982371294281,0.0234982371294281,0.0234982371294281,0.0234982371294281,0.0234982371294281,0.0234982371294281
"68",0.0214276462769929,0.0214276462769929,0.0214276462769929,0.0214276462769929,0.0214276462769929,0.0214276462769929,0.0214276462769929,0.0214276462769929,0.0214276462769929,0.0214276462769929
"69",0.0177979424083166,0.0177979424083166,0.0177979424083166,0.0177979424083166,0.0177979424083166,0.0177979424083166,0.0177979424083166,0.0177979424083166,0.0177979424083166,0.0177979424083166
"70",0.00278922210986821,0.00278922210986821,0.00278922210986821,0.00278922210986821,0.00278922210986821,0.00278922210986821,0.00278922210986821,0.00278922210986821,0.00278922210986821,0.00278922210986821
"71",0.00611895214196423,0.00611895214196423,0.00611895214196423,0.00611895214196423,0.00611895214196423,0.00611895214196423,0.00611895214196423,0.00611895214196423,0.00611895214196423,0.00611895214196423
"72",0.00503922772149945,0.00503922772149945,0.00503922772149945,0.00503922772149945,0.00503922772149945,0.00503922772149945,0.00503922772149945,0.00503922772149945,0.00503922772149945,0.00503922772149945
"73",-0.0298995880560282,-0.0298995880560282,-0.0298995880560282,-0.0298995880560282,-0.0298995880560282,-0.0298995880560282,-0.0298995880560282,-0.0298995880560282,-0.0298995880560282,-0.0298995880560282
"74",-0.0368686470387365,-0.0368686470387365,-0.0368686470387365,-0.0368686470387365,-0.0368686470387365,-0.0368686470387365,-0.0368686470387365,-0.0368686470387365,-0.0368686470387365,-0.0368686470387365
"75",-0.0312150475231858,-0.0312150475231858,-0.0312150475231858,-0.0312150475231858,-0.0312150475231858,-0.0312150475231858,-0.0312150475231858,-0.0312150475231858,-0.0312150475231858,-0.0312150475231858
"76",-0.0390289541281845,-0.0390289541281845,-0.0390289541281845,-0.0390289541281845,-0.0390289541281845,-0.0390289541281845,-0.0390289541281845,-0.0390289541281845,-0.0390289541281845,-0.0390289541281845
"77",-0.0448372472724028,-0.0448372472724028,-0.0448372472724028,-0.0448372472724028,-0.0448372472724028,-0.0448372472724028,-0.0448372472724028,-0.0448372472724028,-0.0448372472724028,-0.0448372472724028
"78",-0.032746376370044,-0.032746376370044,-0.032746376370044,-0.032746376370044,-0.032746376370044,-0.032746376370044,-0.032746376370044,-0.032746376370044,-0.032746376370044,-0.032746376370044
"79",-0.0206878128980152,-0.0206878128980152,-0.0206878128980152,-0.0206878128980152,-0.0206878128980152,-0.0206878128980152,-0.0206878128980152,-0.0206878128980152,-0.0206878128980152,-0.0206878128980152
"80",-0.0204321747568734,-0.0204321747568734,-0.0204321747568734,-0.0204321747568734,-0.0204321747568734,-0.0204321747568734,-0.0204321747568734,-0.0204321747568734,-0.0204321747568734,-0.0204321747568734
"81",-0.0417033357093812,-0.0417033357093812,-0.0417033357093812,-0.0417033357093812,-0.0417033357093812,-0.0417033357093812,-0.0417033357093812,-0.0417033357093812,-0.0417033357093812,-0.0417033357093812
"82",-0.0224117375044148,-0.0224117375044148,-0.0224117375044148,-0.0224117375044148,-0.0224117375044148,-0.0224117375044148,-0.0224117375044148,-0.0224117375044148,-0.0224117375044148,-0.0224117375044148
"83",-0.0203771702317139,-0.0203771702317139,-0.0203771702317139,-0.0203771702317139,-0.0203771702317139,-0.0203771702317139,-0.0203771702317139,-0.0203771702317139,-0.0203771702317139,-0.0203771702317139
"84",-0.0145447904945044,-0.0145447904945044,-0.0145447904945044,-0.0145447904945044,-0.0145447904945044,-0.0145447904945044,-0.0145447904945044,-0.0145447904945044,-0.0145447904945044,-0.0145447904945044
"85",-0.0328101613022724,-0.0328101613022724,-0.0328101613022724,-0.0328101613022724,-0.0328101613022724,-0.0328101613022724,-0.0328101613022724,-0.0328101613022724,-0.0328101613022724,-0.0328101613022724
"86",-0.0440437717460025,-0.0440437717460025,-0.0440437717460025,-0.0440437717460025,-0.0440437717460025,-0.0440437717460025,-0.0440437717460025,-0.0440437717460025,-0.0440437717460025,-0.0440437717460025
"87",-0.0503554494053118,-0.0503554494053118,-0.0503554494053118,-0.0503554494053118,-0.0503554494053118,-0.0503554494053118,-0.0503554494053118,-0.0503554494053118,-0.0503554494053118,-0.0503554494053118
"88",-0.0531921914948335,-0.0531921914948335,-0.0531921914948335,-0.0531921914948335,-0.0531921914948335,-0.0531921914948335,-0.0531921914948335,-0.0531921914948335,-0.0531921914948335,-0.0531921914948335
"89",-0.0558500247290468,-0.0558500247290468,-0.0558500247290468,-0.0558500247290468,-0.0558500247290468,-0.0558500247290468,-0.0558500247290468,-0.0558500247290468,-0.0558500247290468,-0.0558500247290468
"90",-0.054614749816233,-0.054614749816233,-0.054614749816233,-0.054614749816233,-0.054614749816233,-0.054614749816233,-0.054614749816233,-0.054614749816233,-0.054614749816233,-0.054614749816233
"91",-0.0531519266351674,-0.0531519266351674,-0.0531519266351674,-0.0531519266351674,-0.0531519266351674,-0.0531519266351674,-0.0531519266351674,-0.0531519266351674,-0.0531519266351674,-0.0531519266351674
"92",-0.0474397245927642,-0.0474397245927642,-0.0474397245927642,-0.0474397245927642,-0.0474397245927642,-0.0474397245927642,-0.0474397245927642,-0.0474397245927642,-0.0474397245927642,-0.0474397245927642
"93",-0.0249788596291403,-0.0249788596291403,-0.0249788596291403,-0.0249788596291403,-0.0249788596291403,-0.0249788596291403,-0.0249788596291403,-0.0249788596291403,-0.0249788596291403,-0.0249788596291403
"94",-0.0130849579487471,-0.0130849579487471,-0.0130849579487471,-0.0130849579487471,-0.0130849579487471,-0.0130849579487471,-0.0130849579487471,-0.0130849579487471,-0.0130849579487471,-0.0130849579487471
"95",-0.0159200050962429,-0.0159200050962429,-0.0159200050962429,-0.0159200050962429,-0.0159200050962429,-0.0159200050962429,-0.0159200050962429,-0.0159200050962429,-0.0159200050962429,-0.0159200050962429
"96",-0.0195564315461088,-0.0195564315461088,-0.0195564315461088,-0.0195564315461088,-0.0195564315461088,-0.0195564315461088,-0.0195564315461088,-0.0195564315461088,-0.0195564315461088,-0.0195564315461088
"97",-0.00450848917225155,-0.00450848917225155,-0.00450848917225155,-0.00450848917225155,-0.00450848917225155,-0.00450848917225155,-0.00450848917225155,-0.00450848917225155,-0.00450848917225155,-0.00450848917225155
"98",-0.00127816773686362,-0.00127816773686362,-0.00127816773686362,-0.00127816773686362,-0.00127816773686362,-0.00127816773686362,-0.00127816773686362,-0.00127816773686362,-0.00127816773686362,-0.00127816773686362
"99",-0.00939612510677357,-0.00939612510677357,-0.00939612510677357,-0.00939612510677357,-0.00939612510677357,-0.00939612510677357,-0.00939612510677357,-0.00939612510677357,-0.00939612510677357,-0.00939612510677357
"100",-0.0172747891788561,-0.0172747891788561,-0.0172747891788561,-0.0172747891788561,-0.0172747891788561,-0.0172747891788561,-0.0172747891788561,-0.0172747891788561,-0.0172747891788561,-0.0172747891788561
"101",-0.0310283455894913,-0.0310283455894913,-0.0310283455894913,-0.0310283455894913,-0.0310283455894913,-0.0310283455894913,-0.0310283455894913,-0.0310283455894913,-0.0310283455894913,-0.0310283455894913
"102",-0.00635320027969044,-0.00635320027969044,-0.00635320027969044,-0.00635320027969044,-0.00635320027969044,-0.00635320027969044,-0.00635320027969044,-0.00635320027969044,-0.00635320027969044,-0.00635320027969044
"103",0.0025260272530323,0.0025260272530323,0.0025260272530323,0.0025260272530323,0.0025260272530323,0.0025260272530323,0.0025260272530323,0.0025260272530323,0.0025260272530323,0.0025260272530323
"104",-0.00691737794134628,-0.00691737794134628,-0.00691737794134628,-0.00691737794134628,-0.00691737794134628,-0.00691737794134628,-0.00691737794134628,-0.00691737794134628,-0.00691737794134628,-0.00691737794134628
"105",-0.00493542646075973,-0.00493542646075973,-0.00493542646075973,-0.00493542646075973,-0.00493542646075973,-0.00493542646075973,-0.00493542646075973,-0.00493542646075973,-0.00493542646075973,-0.00493542646075973
"106",0.00401703123060937,0.00401703123060937,0.00401703123060937,0.00401703123060937,0.00401703123060937,0.00401703123060937,0.00401703123060937,0.00401703123060937,0.00401703123060937,0.00401703123060937
"107",0.00936629913321418,0.00936629913321418,0.00936629913321418,0.00936629913321418,0.00936629913321418,0.00936629913321418,0.00936629913321418,0.00936629913321418,0.00936629913321418,0.00936629913321418
"108",0.010351548573631,0.010351548573631,0.010351548573631,0.010351548573631,0.010351548573631,0.010351548573631,0.010351548573631,0.010351548573631,0.010351548573631,0.010351548573631
"109",0.0131198309552802,0.0131198309552802,0.0131198309552802,0.0131198309552802,0.0131198309552802,0.0131198309552802,0.0131198309552802,0.0131198309552802,0.0131198309552802,0.0131198309552802
"110",0.0207107683166718,0.0207107683166718,0.0207107683166718,0.0207107683166718,0.0207107683166718,0.0207107683166718,0.0207107683166718,0.0207107683166718,0.0207107683166718,0.0207107683166718
