"","SPY.logrtn","XLE.logrtn","XLY.logrtn","XLK.logrtn","XLF.logrtn","XLU.logrtn","XLB.logrtn","XLP.logrtn","XLI.logrtn","XLV.logrtn"
"2",0.004724553618912,0.00284224551148204,0.000908734158005853,0.0116632327975683,-0.000931680874546981,0.00156104244005162,0.0061258296319413,0.00340677658602306,0.00252635517278454,0.00991694088591233
"3",0.00062830762094368,-0.012757860124716,0.000907871226517809,0.00462787847428547,0.00341327929662993,-0.00657378996889646,-0.00160849999360924,-0.00511456048393732,-0.00157788021571248,-0.00247034135445423
"4",0.00828712872436288,0.0242337709558034,0.00813411288257138,0.0155742883297001,0.00586867402042701,0.0106214721912115,0.0105683649033605,0.00426446928031377,0.00378294136424584,0.00647067218713993
"5",0.00256599382270473,-0.00112252344501451,0.0101488832947303,0.00317702596522063,0.00276796507145916,-0.00623428035178186,-0.000318531832598445,0.00466949702633279,0.00814838862571188,0.00459596868489998
"6",0.00100899418178191,0.010802569178777,0.000297234903114951,-0.000906487059766814,0.000920794420941284,0.00156230290416071,-0.00639367714439043,-0.00254482598300054,-0.00281320181499556,-0.00367508356026525
"7",0.00317610931212542,0.00425173277297164,0.00503467581783967,0.00947848653195349,0.00550815039509622,-0.00156230290416071,-0.0077273810475682,0.000849415108753249,0.000625791457042446,-0.0024577868632778
"8",-0.00395197370161693,-0.007220562475025,-0.008902054167228,-0.00540554995489462,-0.00704326126010324,0,-0.0139949307407754,-0.00254895021839463,-0.00753511478142732,-0.000923358661828466
"9",-0.000932250266926005,0.0118218762812168,0.000297999260417292,-0.000451335864802171,-0.000614694060746768,0.00685583633090259,0.00229180665225925,-0.00127661611725483,-0.00347335694499895,-0.00061590878008877
"10",-0.00272376031849397,0.0217952368856493,-0.00537822137846744,-0.0099908168283287,-0.0105104680399122,0.0105037928295206,0.000980604077248426,-0.00384039116783441,-0.00507301070075528,-0.00277645920298442
"11",-0.00398205167952881,-0.00829949034215405,-0.00330054388626211,-0.0119380624057182,-0.00280047932113225,0.00214867236454053,-0.00984929345530716,0.00426608880155799,0.00127084568780589,0.00154325434265035
"12",0.00382599260988314,0.0172424858545774,0.00748593612267401,0.00873762589268923,-0.00312140302100916,0.00885404218876218,0.0105021299781667,0.000850918483531249,0.00475076223537441,0.0052302591655291
"13",-0.018405346870602,0.00444166967208481,-0.0171509086527122,-0.0264451871725808,-0.0211661926976432,-0.00579243324930934,-0.0171222149313186,-0.0145677166792062,-0.0220422476849387,-0.0192073022719876
"14",0.0035664702824203,0.0109309298427993,-0.000607240176020429,-0.00376854623509448,0.00255101220998988,-0.00152952122257721,0.0135245330759104,0.000863204938930551,0.000646385020680373,-0.000625946655666176
"15",0.00102741009981155,-0.00597980401267995,0.00997146491180123,0.00329832836855237,0.00444879645486518,0.00884027068400073,0.011078734282691,0.00344357413077168,0.00739633201136636,-0.00470626648443639
"16",0.000868923308495084,-0.0212146486931264,-0.00361472358311499,0.00328706945849166,0.00190043509282534,-0.0137510797426224,0.00484885898428633,0.000859631121949089,-0.000320421184282438,-0.00125835173055666
"17",0.00551162946891282,0.00323771451507904,0.00421571478681093,0.00654166495721586,0.0169445159621127,-0.00896288442703375,0.0118608302687977,0.00214387475400413,0.011155389914391,0.00502527795799956
"18",0.00922189807736817,0.0172714278456483,0.00449736275818591,0.0111171659281069,0.000932875476200135,0.00557253987036521,0.00698686582191677,0.00810782605911253,0.00221596470035834,0.0115245637663546
"19",-0.000778038326335384,0.0226884600262878,-0.00239622639039627,0.00321840469732582,-0.00311330170128254,-0.0068152552370937,0.00284337240006138,-0.00383221564165215,0.00221164097961157,-0.00465626309667488
"20",-0.00734586011215654,-0.00501686828408765,-0.00360446175544693,-0.00829865305777799,-0.00374889996451788,-0.000622305634341735,0.00157705489469206,-0.00470404462962204,-0.005695945768037,-0.000311289905774448
"21",0.00695619083970822,-0.0240470155547654,0.00330469836946312,0.00600005056636643,-0.000626267302745731,0.0027954376188517,0.00283153752000098,0.00256885866062317,0.00853179824709294,0.00620534630057978
"22",-0.0116729002432603,-0.009998421840689,-0.00120047947890489,-0.0139009687150633,-0.0069141257499763,-0.0131126037257778,-0.0148757795189907,-0.000428119667889248,-0.00853179824709294,-0.00807470540130506
"23",-0.00497680716251026,-0.00919296728367947,-0.00481660828971187,-0.00702445957800624,-0.00410783703626549,-0.00504111863119405,-0.00896879758732094,-0.00643621637850078,-0.0022244669886522,-0.00187210631723822
"24",0.00261028687133535,0.0193688399083265,-0.000302003456927658,-0.00282431498041724,0.00284569621241593,0.00598356293132118,0.0178572700088404,-0.00215437429120424,0.00349280707671928,-0.00910059142903563
"25",-0.00888649391530905,-0.0426370433883139,-0.00605473787175859,-0.0028312368152057,-0.00665337522164711,-0.00598356293132118,-0.0265827538035994,-0.00475706795963093,-0.00731655740339487,-0.00157797166483986
"26",0.00904433071365229,0.000186167793578829,0.00696002153186592,0.019191012349403,0.00633765984858226,-0.000316030425695057,0.0016215410113154,0.00432506890310824,0.00477728504482711,0.0128622909536218
"27",-0.00166015501739469,-0.0230587398187252,-0.00030136792480473,-0.00464700039473165,0.00252414596649642,0.00346993584395072,0.00323497911926562,0.00301671870937481,0.00570383428135113,0.000935159135726504
"28",0.0018179669072147,-0.00360952024899808,0.00361355909899741,0.00788737456680355,0.0056544185184535,0.000629314010027748,-0.00193973139041859,-0.00129159207514595,0.00661312105707923,-0.00218218653730329
"29",-0.0018179669072147,-0.004005212915136,-0.0024077263114024,-0.00928506393726947,-0.0037662771198641,-0.0012595409065379,-0.0100827817979003,-0.00129312757770617,0.00125489991494421,-0.00124917091790788
"30",0.0105447550278637,-0.0113387352389709,0.011086491576132,0.013434657504487,0.0118786033941425,-0.000945597332051573,0.0264526541488115,0.012433022777893,0.011841570695339,0.00964055630036675
"31",0.00351621188088913,-0.00542599570007907,0.00445947663937574,0.00550795765856105,0.00588707390912813,0.00157582422856173,-0.00446669480884099,0.00637054262918246,0.00278417914987861,0.00586346588743636
"32",0.00746037918519615,0.0226709767147484,0.00325794160126858,0.00911139745993417,0.00585240463559655,0.00784020842366129,0.0130264013615449,0.00464655539491154,0.00277653551521961,0.00644057567090606
"33",-0.00271328956586636,0.00700466474292583,-0.00593124789580468,-0.00545693965969418,-0.00400033043859205,0.00901875122552775,-0.000947329828353105,-0.00422252033543424,0.00246174886113382,-0.000611535750822068
"34",-0.00248721771182758,0.0194284804388491,-0.00536852281763167,-0.011004151469983,-0.00308830291766782,0.00154706263030668,0.000315722498242632,-0.0012710553948434,-0.00400318679456113,-0.00521393019275784
"35",0.00605171780762515,-0.0188629929998241,0.00744828334269121,0.00505840672449542,0.01869200007435,0.00370256346807851,0.00409773726653517,0.00801852981974527,0.0104359268071574,0.00857326916834866
"36",-0.00147060849868108,-0.00113221237259875,-0.00535718974910138,-0.00505840672449542,-0.00364981118438745,-0.00123264650405508,-0.00504571210286464,0.00042021749254495,-0.00336456785190498,-0.00366534970164301
"37",0.00255328732167026,0.0121944484214582,-0.00179211413586478,0.000460781285812839,0.00213081214215416,0.00307891204166744,0.00284137098321269,-0.00505496214261036,0.000613125404466786,0
"38",0.00038626494674876,-0.0174930826236803,0.00892888534802916,0.00917455645756027,0.0018226598576101,0.00796125331139885,-0.00823090419238204,0.00715379816809092,0.00640883661193348,0.00762068662864257
"39",-0.00954629123558259,-0.00685433302937088,-0.00833096994905436,-0.0114815251354861,-0.00975932549959202,-0.00673250572831607,-0.0127958550745308,-0.0135080164612349,-0.0116277792290211,-0.0131437158226744
"40",0.00885081215067363,0.0168609790861711,0.00744174221988647,0.0196666724690799,0.00519635195853452,-0.00276713082668945,0.0153359209010868,0.00381745345883022,0.00797038506452585,0.000922584579357011
"41",-7.72754184072966e-05,0.0165817233782337,-0.00654583799197317,0.00226220676496691,-0.00611607035093353,-0.000616140043358637,0.00600568007848734,-0.00551876626792325,-0.00275144244743819,-0.00184602110707477
"42",-0.00464897953430388,0.000184894469673402,-0.000597192763081456,-0.00589213961771051,-0.00245699414628842,-0.00494136834903225,0.000315525207858158,0.00255045359317263,0.0024459191489532,-0.00339337260456674
