"","SPY.logrtn","XLE.logrtn","XLY.logrtn","XLK.logrtn","XLF.logrtn","XLU.logrtn","XLB.logrtn","XLP.logrtn","XLI.logrtn","XLV.logrtn"
"1",0.0172149779687052,0.0239982020763319,0.0203968364649403,0.0341359385070077,0.0120390319349104,0.000936747214745511,0.00837348556470368,0.00468135642573176,0.0100666031320342,0.0148381568432328
"2",0.0156665336619186,0.0254076893378215,0.0245227781247741,0.0319511922413929,0.0184788632045536,-0.00218659812946682,-0.00547972511480582,0.00212399494846195,0.00816603941629212,0.00246342909404263
"3",0.011086252339358,0.0309449869875125,0.0147128527310283,0.0219177638122128,0.00802232264782043,0.00438719183942964,-0.017866155861972,0.00468960521400464,0.00220880485057728,0.00401041178666839
"4",0.00186687334806913,0.0185330923129259,0.00687673910887421,0.00589213961771051,0.00153895456664666,0.000621555979120731,-0.0261427141130732,-0.000851480183563961,-0.0050474934586675,-0.00307616918056031
"5",-0.00342288079312957,0.0414508526435897,-0.00865036556432353,-0.00727570317583882,-0.0117394785447247,0.0173596291604232,-0.0248435782032264,-0.00936136837773116,-0.0182688927851347,-0.0104485970684447
"6",-0.0084139266544403,0.0223487931226587,-0.0122481443537006,-0.0183072785217902,-0.0154607522867982,0.017945998620803,-0.0282991945141431,-0.00255045359317263,-0.0141848452823332,-0.0052302591655291
"7",-0.00776404335668257,0.0353395462042645,-0.00979688404886625,-0.0190481391610545,-0.0240903057029036,0.0283623437137259,-0.0100696834884082,-0.00254895021839463,-0.0100598745040013,0.00245778686327779
"8",-0.0222174165256676,0.0470017783513743,-0.0180457385343504,-0.0400877763787406,-0.0382132371404436,0.0225699104644166,-0.0131969676789514,-0.0145677166792062,-0.0245670074075126,-0.0158261567468813
"9",-0.0177186959763213,0.0461108319129568,-0.0189509779707882,-0.043404986749033,-0.0350475308697069,0.0141845529109368,-0.00196424125530023,-0.0124278956230208,-0.0204472654418333,-0.0158361946224587
"10",-0.0139675255580158,0.0183357910146275,-0.0036012916805195,-0.0301158415521519,-0.0200882663749295,0.0125210307654169,0.00813388895014234,-0.00514393032441473,-0.00797792272971167,-0.0177660019039107
"11",-0.00911655056999193,0.00542063266365516,-0.00391547137737238,-0.014890709687942,-0.015387351960972,-0.00337872134174604,0.0228320413897358,-0.00855038800402363,-0.00956918960179999,-0.0205676079771177
"12",-0.00743091371096225,-0.0085841386758432,-0.00718569271323546,-0.0170866706234154,0.0046785670221499,-0.021195647957542,0.0241907416803668,-0.00725743173355075,-0.0031645619227834,-0.0207725891846473
"13",0.0201963312370079,0.00424561949772029,0.0144625786976627,0.0204756824772723,0.0267776351959932,-0.00983067483786742,0.0482998224336022,0.015418111004768,0.0210936504625136,0.00995927685369493
"14",0.0158518226282522,0.0160031496812088,0.0126735924832868,0.0274626334096926,0.0211133212847208,-0.0151164088523839,0.0376186617577532,0.0107226904241853,0.0226589064214448,0.00592896041268623
"15",0.00747855241628415,0.0169660854098011,-0.00090233418396135,0.0158656519833623,0.0129156248653378,-0.0245789851707264,0.0281169823697542,0.00257507166379156,0.00956662864204147,0.0103239369913482
"16",0.0135658199474973,0.0141337185481621,0.00601708776861676,0.018578633091237,0.0103889224697667,-0.00803246780925227,0.0260996609054689,0.00428429920246564,0.0184188480734169,0.0177876350224846
"17",-0.00361870976467583,0.000897582192394048,0.00060089350290094,-0.00186400058104214,-0.0134697192423223,-0.0121821871079963,-0.000636948882319511,0.00171230478057226,-0.00126834008806709,0.00468765166317999
"18",-0.0178174150045543,-0.0255668129369337,-0.00871307754499684,-0.0200056260871553,-0.0185104317547879,-0.0227958456095556,-0.0165926122915572,-0.012831737657041,-0.00570877177707763,-0.00870901842041283
"19",-0.0144290898068835,-0.028886433054895,-0.00661885461152823,-0.0260483457648983,-0.0125514338410895,-0.0099970274411407,-0.0015787146827782,-0.0111538963065931,-0.00442760567996992,-0.0131533467527736
"20",-0.015969723610036,-0.0665066081591213,-0.00906913072783989,-0.0205809295223261,-0.0154559090982187,-0.0153582847381201,-0.0297385233810697,-0.011206919636602,-0.00604821731532779,-0.014420028511839
"21",-0.013881583736092,-0.042273424810777,-0.00541380756543709,-0.00738996773928948,-0.00849198194689071,-0.0184697527826669,-0.0309485198897552,-0.00945070939411696,-0.00980273051759362,-0.00776308385879697
"22",-0.00386883851022636,-0.0553337427888132,-0.00451469601133693,0.00186400058104217,0.00094628976958201,-0.00188721321293839,-0.0128377612514989,-0.0060058710168529,0.00443290201085045,0.00124678067823459
"23",0.0029259355594986,-0.0497502957541319,0.00391547137737235,0.016775834725852,0.010708545324301,0.00378321942828341,-0.00580869505459657,-0.00086124671349807,0.0132704900565819,0.000936700458169524
"24",-0.00150231821905145,-0.0731243485775944,0.00180974852289761,0.0103150857689997,0.00409657199202097,-0.00345988440957567,-0.0337487468613373,0,0.0110325828948068,0.00878812096929727
"25",0.0179289307241213,-0.0418260404282514,0.0189509779707882,0.0265809800886924,0.0226285506078106,0.00157808118969394,0.0192866610910736,0.0171900907375239,0.0301907109935407,0.0200066489345039
"26",0.0124008118913581,-0.0474382039219092,0.016450433078298,0.0128979253978505,0.0221779646683565,0.00346993584395072,0.0131984252709172,0.0192355644635981,0.0281976050985922,0.0130078238683184
"27",0.021521346093949,-0.00170848738843565,0.0200097426043713,0.0266563232525163,0.0255062233374566,0.0078402084236613,0.0229898475131965,0.0208654011491349,0.0252703063324607,0.018513240403498
